sku,year_week,weekly_quantity,category,description
11128,2025-W26,5.0,Food,JELOS TUBS NEW WORM 12 JARS X 850G
11134,2025-W12,1.0,Food,ALLSOME LG PARBOILED RICE 10X2KG
11134,2025-W13,4.0,Food,ALLSOME LG PARBOILED RICE 10X2KG
11134,2025-W19,11.0,Food,ALLSOME LG PARBOILED RICE 10X2KG
11134,2025-W20,110.0,Food,ALLSOME LG PARBOILED RICE 10X2KG
11134,2025-W21,165.0,Food,ALLSOME LG PARBOILED RICE 10X2KG
11134,2025-W22,4.0,Food,ALLSOME LG PARBOILED RICE 10X2KG
11134,2025-W23,2.0,Food,ALLSOME LG PARBOILED RICE 10X2KG
11134,2025-W24,3.0,Food,ALLSOME LG PARBOILED RICE 10X2KG
11134,2025-W25,1.0,Food,ALLSOME LG PARBOILED RICE 10X2KG
11134,2025-W26,13.0,Food,ALLSOME LG PARBOILED RICE 10X2KG
11135,2025-W12,1.0,Unknown,ALLSOME LG PARBOILED RICE 4X5KG
11135,2025-W13,4.0,Unknown,ALLSOME LG PARBOILED RICE 4X5KG
11135,2025-W20,77.0,Unknown,ALLSOME LG PARBOILED RICE 4X5KG
11135,2025-W21,110.0,Unknown,ALLSOME LG PARBOILED RICE 4X5KG
11135,2025-W22,4.0,Unknown,ALLSOME LG PARBOILED RICE 4X5KG
11135,2025-W24,2.0,Unknown,ALLSOME LG PARBOILED RICE 4X5KG
11135,2025-W25,1.0,Unknown,ALLSOME LG PARBOILED RICE 4X5KG
11135,2025-W26,8.0,Unknown,ALLSOME LG PARBOILED RICE 4X5KG
11139,2025-W02,160.0,Food,CHAPPIES MYSTERY 30X100's
11145,2025-W10,2.0,Unknown,STA SOFT AROMA THERAPY RELAX 9X2L
11145,2025-W12,2.0,Unknown,STA SOFT AROMA THERAPY RELAX 9X2L
11145,2025-W13,3.0,Unknown,STA SOFT AROMA THERAPY RELAX 9X2L
11145,2025-W18,155.0,Unknown,STA SOFT AROMA THERAPY RELAX 9X2L
11145,2025-W19,215.0,Unknown,STA SOFT AROMA THERAPY RELAX 9X2L
11145,2025-W20,389.0,Unknown,STA SOFT AROMA THERAPY RELAX 9X2L
11145,2025-W21,980.0,Unknown,STA SOFT AROMA THERAPY RELAX 9X2L
11145,2025-W22,50.0,Unknown,STA SOFT AROMA THERAPY RELAX 9X2L
11146,2025-W10,16.0,Unknown,STA SOFT AROMA THERAPY INDULGENCE 9X2L
11146,2025-W12,8.0,Unknown,STA SOFT AROMA THERAPY INDULGENCE 9X2L
11146,2025-W13,16.0,Unknown,STA SOFT AROMA THERAPY INDULGENCE 9X2L
11146,2025-W19,5.0,Unknown,STA SOFT AROMA THERAPY INDULGENCE 9X2L
11146,2025-W20,15.0,Unknown,STA SOFT AROMA THERAPY INDULGENCE 9X2L
11146,2025-W21,340.0,Unknown,STA SOFT AROMA THERAPY INDULGENCE 9X2L
11146,2025-W22,38.0,Unknown,STA SOFT AROMA THERAPY INDULGENCE 9X2L
11147,2025-W14,281.0,Unknown,COLGATE DOUBLE ACTION HANGER CARD 12X12's
11147,2025-W15,143.0,Unknown,COLGATE DOUBLE ACTION HANGER CARD 12X12's
11147,2025-W16,183.0,Unknown,COLGATE DOUBLE ACTION HANGER CARD 12X12's
11147,2025-W18,104.0,Unknown,COLGATE DOUBLE ACTION HANGER CARD 12X12's
11147,2025-W23,218.0,Unknown,COLGATE DOUBLE ACTION HANGER CARD 12X12's
11147,2025-W24,390.0,Unknown,COLGATE DOUBLE ACTION HANGER CARD 12X12's
11147,2025-W25,56.0,Unknown,COLGATE DOUBLE ACTION HANGER CARD 12X12's
11147,2025-W26,658.0,Unknown,COLGATE DOUBLE ACTION HANGER CARD 12X12's
11148,2025-W14,4.0,Unknown,PROTEX BAR SOAP TRIPLE ACTION 8X12X150G
11148,2025-W15,3.0,Unknown,PROTEX BAR SOAP TRIPLE ACTION 8X12X150G
11148,2025-W19,100.0,Unknown,PROTEX BAR SOAP TRIPLE ACTION 8X12X150G
11148,2025-W20,800.0,Unknown,PROTEX BAR SOAP TRIPLE ACTION 8X12X150G
11148,2025-W21,1000.0,Unknown,PROTEX BAR SOAP TRIPLE ACTION 8X12X150G
11148,2025-W22,80.0,Unknown,PROTEX BAR SOAP TRIPLE ACTION 8X12X150G
11148,2025-W24,2.0,Unknown,PROTEX BAR SOAP TRIPLE ACTION 8X12X150G
11148,2025-W26,4.0,Unknown,PROTEX BAR SOAP TRIPLE ACTION 8X12X150G
11149,2025-W24,2.0,Unknown,PROTEX BAR SOAP MEN SPORT 8X12X150G
11149,2025-W25,4.0,Unknown,PROTEX BAR SOAP MEN SPORT 8X12X150G
11149,2025-W26,5.0,Unknown,PROTEX BAR SOAP MEN SPORT 8X12X150G
11150,2025-W06,600.0,Unknown,ENO FRUIT SALTS REGULAR DISPENSER 72's
11150,2025-W07,575.0,Unknown,ENO FRUIT SALTS REGULAR DISPENSER 72's
11150,2025-W08,1071.0,Unknown,ENO FRUIT SALTS REGULAR DISPENSER 72's
11150,2025-W09,269.0,Unknown,ENO FRUIT SALTS REGULAR DISPENSER 72's
11150,2025-W10,781.0,Unknown,ENO FRUIT SALTS REGULAR DISPENSER 72's
11150,2025-W11,10.0,Unknown,ENO FRUIT SALTS REGULAR DISPENSER 72's
11150,2025-W12,228.0,Unknown,ENO FRUIT SALTS REGULAR DISPENSER 72's
11150,2025-W13,1260.0,Unknown,ENO FRUIT SALTS REGULAR DISPENSER 72's
11150,2025-W14,1083.0,Unknown,ENO FRUIT SALTS REGULAR DISPENSER 72's
11150,2025-W18,178.0,Unknown,ENO FRUIT SALTS REGULAR DISPENSER 72's
11151,2025-W09,2171.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W10,19698.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W11,22619.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W12,38159.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W13,34297.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W14,6974.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W15,172.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W16,344.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W18,3096.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W19,20651.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W20,10584.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W21,11496.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W22,6936.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W23,160.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11151,2025-W24,74.0,Toiletries,VASELINE BS JP ORIGAL 12X50ML
11152,2025-W09,1083.0,Unknown,VASELINE BS JP ORIGAL 12X100ML
11152,2025-W10,9840.0,Unknown,VASELINE BS JP ORIGAL 12X100ML
11152,2025-W11,11298.0,Unknown,VASELINE BS JP ORIGAL 12X100ML
11152,2025-W12,19095.0,Unknown,VASELINE BS JP ORIGAL 12X100ML
11152,2025-W13,17115.0,Unknown,VASELINE BS JP ORIGAL 12X100ML
11152,2025-W14,3365.0,Unknown,VASELINE BS JP ORIGAL 12X100ML
11152,2025-W18,864.0,Unknown,VASELINE BS JP ORIGAL 12X100ML
11152,2025-W19,1306.0,Unknown,VASELINE BS JP ORIGAL 12X100ML
11152,2025-W20,2592.0,Unknown,VASELINE BS JP ORIGAL 12X100ML
11152,2025-W21,10080.0,Unknown,VASELINE BS JP ORIGAL 12X100ML
11152,2025-W22,1847.0,Unknown,VASELINE BS JP ORIGAL 12X100ML
11153,2025-W14,10.0,Unknown,ALMA OIL HAIR FOOD 6X100ML
11153,2025-W16,10.0,Unknown,ALMA OIL HAIR FOOD 6X100ML
11153,2025-W17,14.0,Unknown,ALMA OIL HAIR FOOD 6X100ML
11153,2025-W18,1.0,Unknown,ALMA OIL HAIR FOOD 6X100ML
11155,2025-W05,233.0,Unknown,CROSSE & BLACKWELL MAYONNAISE 6X750G
11155,2025-W06,16901.0,Unknown,CROSSE & BLACKWELL MAYONNAISE 6X750G
11155,2025-W07,9626.0,Unknown,CROSSE & BLACKWELL MAYONNAISE 6X750G
11155,2025-W08,16208.0,Unknown,CROSSE & BLACKWELL MAYONNAISE 6X750G
11155,2025-W09,2993.0,Unknown,CROSSE & BLACKWELL MAYONNAISE 6X750G
11155,2025-W10,1729.0,Unknown,CROSSE & BLACKWELL MAYONNAISE 6X750G
11155,2025-W11,1161.0,Unknown,CROSSE & BLACKWELL MAYONNAISE 6X750G
11155,2025-W12,2158.0,Unknown,CROSSE & BLACKWELL MAYONNAISE 6X750G
11155,2025-W13,1660.0,Unknown,CROSSE & BLACKWELL MAYONNAISE 6X750G
11155,2025-W20,3920.0,Unknown,CROSSE & BLACKWELL MAYONNAISE 6X750G
11155,2025-W21,3920.0,Unknown,CROSSE & BLACKWELL MAYONNAISE 6X750G
11155,2025-W22,1572.0,Unknown,CROSSE & BLACKWELL MAYONNAISE 6X750G
11158,2025-W18,17247.0,Unknown,SANTOOR SOAP BAR (SANDAL $ TUMER 6X90G
11158,2025-W19,24223.0,Unknown,SANTOOR SOAP BAR (SANDAL $ TUMER 6X90G
11158,2025-W20,18022.0,Unknown,SANTOOR SOAP BAR (SANDAL $ TUMER 6X90G
11158,2025-W21,32256.0,Unknown,SANTOOR SOAP BAR (SANDAL $ TUMER 6X90G
11158,2025-W22,18326.0,Unknown,SANTOOR SOAP BAR (SANDAL $ TUMER 6X90G
11159,2025-W06,39.0,Unknown,INFACARE TIN STAGE 1 12X400G
11159,2025-W07,136.0,Unknown,INFACARE TIN STAGE 1 12X400G
11159,2025-W08,65.0,Unknown,INFACARE TIN STAGE 1 12X400G
11160,2025-W06,39.0,Unknown,INFACARE TIN STAGE 2 12X400G
11160,2025-W07,136.0,Unknown,INFACARE TIN STAGE 2 12X400G
11160,2025-W08,65.0,Unknown,INFACARE TIN STAGE 2 12X400G
11161,2025-W06,8.0,Unknown,INFACARE TIN STAGE 3 12X400G
11161,2025-W07,27.0,Unknown,INFACARE TIN STAGE 3 12X400G
11161,2025-W08,13.0,Unknown,INFACARE TIN STAGE 3 12X400G
11165,2025-W19,6.0,Unknown,EAD TISSUE OIL SOAP BAR 6X100G
11165,2025-W20,84.0,Unknown,EAD TISSUE OIL SOAP BAR 6X100G
11165,2025-W21,66.0,Unknown,EAD TISSUE OIL SOAP BAR 6X100G
11165,2025-W22,2.0,Unknown,EAD TISSUE OIL SOAP BAR 6X100G
11171,2025-W06,1209.0,Unknown,ROBERTSON's CHICKEN 40X7G
11171,2025-W07,1018.0,Unknown,ROBERTSON's CHICKEN 40X7G
11171,2025-W08,1019.0,Unknown,ROBERTSON's CHICKEN 40X7G
11171,2025-W09,732.0,Unknown,ROBERTSON's CHICKEN 40X7G
11171,2025-W10,40148.0,Unknown,ROBERTSON's CHICKEN 40X7G
11171,2025-W11,35895.0,Unknown,ROBERTSON's CHICKEN 40X7G
11171,2025-W12,42628.0,Unknown,ROBERTSON's CHICKEN 40X7G
11171,2025-W13,29954.0,Unknown,ROBERTSON's CHICKEN 40X7G
11171,2025-W14,7307.0,Unknown,ROBERTSON's CHICKEN 40X7G
11171,2025-W24,4096.0,Unknown,ROBERTSON's CHICKEN 40X7G
11171,2025-W25,2048.0,Unknown,ROBERTSON's CHICKEN 40X7G
11171,2025-W26,10240.0,Unknown,ROBERTSON's CHICKEN 40X7G
11183,2025-W23,2730.0,Unknown,KNORR SOUP ASSORTED FLVRS 10X50g
11183,2025-W24,15834.0,Unknown,KNORR SOUP ASSORTED FLVRS 10X50g
11183,2025-W25,13104.0,Unknown,KNORR SOUP ASSORTED FLVRS 10X50g
11183,2025-W26,40884.0,Unknown,KNORR SOUP ASSORTED FLVRS 10X50g
11184,2025-W06,6291.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11184,2025-W07,1531.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11184,2025-W08,2838.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11184,2025-W09,4324.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11184,2025-W10,29311.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11184,2025-W11,31407.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11184,2025-W12,53470.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11184,2025-W13,41797.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11184,2025-W14,6972.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11184,2025-W18,1.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11184,2025-W19,3.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11184,2025-W20,2540.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11184,2025-W21,6604.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11184,2025-W22,203.0,Unknown,ROBERTSON's RAJAH C/POWDER HOT 40X7G
11202,2025-W06,1449.0,Unknown,ALL GOLD TOMATO SAUCE 6X700ML
11202,2025-W07,1480.0,Unknown,ALL GOLD TOMATO SAUCE 6X700ML
11202,2025-W08,3131.0,Unknown,ALL GOLD TOMATO SAUCE 6X700ML
11202,2025-W10,113.0,Unknown,ALL GOLD TOMATO SAUCE 6X700ML
11202,2025-W11,305.0,Unknown,ALL GOLD TOMATO SAUCE 6X700ML
11202,2025-W12,152.0,Unknown,ALL GOLD TOMATO SAUCE 6X700ML
11202,2025-W13,2402.0,Unknown,ALL GOLD TOMATO SAUCE 6X700ML
11208,2025-W23,54.0,Unknown,MUM TEENS ROLL ON SO INVISIBLE 6X50ML
11208,2025-W24,54.0,Unknown,MUM TEENS ROLL ON SO INVISIBLE 6X50ML
11208,2025-W25,108.0,Unknown,MUM TEENS ROLL ON SO INVISIBLE 6X50ML
11208,2025-W26,540.0,Unknown,MUM TEENS ROLL ON SO INVISIBLE 6X50ML
11209,2025-W10,28.0,Unknown,MUM TEENS ROLL ON SENSITIVE 6X50ML
11209,2025-W11,74.0,Unknown,MUM TEENS ROLL ON SENSITIVE 6X50ML
11209,2025-W14,38.0,Unknown,MUM TEENS ROLL ON SENSITIVE 6X50ML
11209,2025-W24,270.0,Unknown,MUM TEENS ROLL ON SENSITIVE 6X50ML
11209,2025-W25,108.0,Unknown,MUM TEENS ROLL ON SENSITIVE 6X50ML
11209,2025-W26,162.0,Unknown,MUM TEENS ROLL ON SENSITIVE 6X50ML
11210,2025-W24,108.0,Unknown,MUM TEENS ROLL ON VERY BERRY 6X50ML
11210,2025-W25,54.0,Unknown,MUM TEENS ROLL ON VERY BERRY 6X50ML
11210,2025-W26,270.0,Unknown,MUM TEENS ROLL ON VERY BERRY 6X50ML
11211,2025-W23,54.0,Unknown,MUM TEENS ROLL ON VERY VANILLA 6X50ML
11211,2025-W24,108.0,Unknown,MUM TEENS ROLL ON VERY VANILLA 6X50ML
11211,2025-W25,108.0,Unknown,MUM TEENS ROLL ON VERY VANILLA 6X50ML
11211,2025-W26,486.0,Unknown,MUM TEENS ROLL ON VERY VANILLA 6X50ML
11212,2025-W07,3.0,Unknown,MUM 4 MEN ROLL ON COOL BLUE 6X45ML
11212,2025-W08,1.0,Unknown,MUM 4 MEN ROLL ON COOL BLUE 6X45ML
11212,2025-W14,5.0,Unknown,MUM 4 MEN ROLL ON COOL BLUE 6X45ML
11212,2025-W17,7.0,Unknown,MUM 4 MEN ROLL ON COOL BLUE 6X45ML
11213,2025-W07,3.0,Unknown,MUM 4 MEN ROLL ON FRESH SPICE 6X45ML
11213,2025-W08,1.0,Unknown,MUM 4 MEN ROLL ON FRESH SPICE 6X45ML
11213,2025-W14,16236.0,Unknown,MUM 4 MEN ROLL ON FRESH SPICE 6X45ML
11213,2025-W15,4.0,Unknown,MUM 4 MEN ROLL ON FRESH SPICE 6X45ML
11213,2025-W16,12.0,Unknown,MUM 4 MEN ROLL ON FRESH SPICE 6X45ML
11213,2025-W17,9.0,Unknown,MUM 4 MEN ROLL ON FRESH SPICE 6X45ML
11213,2025-W18,9.0,Unknown,MUM 4 MEN ROLL ON FRESH SPICE 6X45ML
11214,2025-W07,3.0,Unknown,MUM 4 MEN ROLL ON ORIGINAL 6X45ML
11214,2025-W08,1.0,Unknown,MUM 4 MEN ROLL ON ORIGINAL 6X45ML
11214,2025-W14,5.0,Unknown,MUM 4 MEN ROLL ON ORIGINAL 6X45ML
11214,2025-W16,7.0,Unknown,MUM 4 MEN ROLL ON ORIGINAL 6X45ML
11215,2025-W07,3.0,Unknown,MUM 4 MEN ROLL ON SPORT 6X45ML
11215,2025-W08,1.0,Unknown,MUM 4 MEN ROLL ON SPORT 6X45ML
11215,2025-W14,17.0,Unknown,MUM 4 MEN ROLL ON SPORT 6X45ML
11215,2025-W16,16.0,Unknown,MUM 4 MEN ROLL ON SPORT 6X45ML
11215,2025-W17,11.0,Unknown,MUM 4 MEN ROLL ON SPORT 6X45ML
11216,2025-W07,3.0,Unknown,MUM 4 WOMEN ROLL ON FRAGRANCE FREE 6x45ML
11216,2025-W08,1.0,Unknown,MUM 4 WOMEN ROLL ON FRAGRANCE FREE 6x45ML
11216,2025-W15,17.0,Unknown,MUM 4 WOMEN ROLL ON FRAGRANCE FREE 6x45ML
11216,2025-W16,7.0,Unknown,MUM 4 WOMEN ROLL ON FRAGRANCE FREE 6x45ML
11216,2025-W17,23.0,Unknown,MUM 4 WOMEN ROLL ON FRAGRANCE FREE 6x45ML
11217,2025-W07,3.0,Unknown,MUM 4 WOMEN ROLL ON FRESH PEACH 6x45ML
11217,2025-W08,1.0,Unknown,MUM 4 WOMEN ROLL ON FRESH PEACH 6x45ML
11217,2025-W14,15.0,Unknown,MUM 4 WOMEN ROLL ON FRESH PEACH 6x45ML
11217,2025-W15,8.0,Unknown,MUM 4 WOMEN ROLL ON FRESH PEACH 6x45ML
11217,2025-W18,18.0,Unknown,MUM 4 WOMEN ROLL ON FRESH PEACH 6x45ML
11218,2025-W07,3.0,Unknown,MUM 4 WOMEN ROLL ON ROSE 6x45ML
11218,2025-W08,1.0,Unknown,MUM 4 WOMEN ROLL ON ROSE 6x45ML
11218,2025-W15,1.0,Unknown,MUM 4 WOMEN ROLL ON ROSE 6x45ML
11218,2025-W16,3.0,Unknown,MUM 4 WOMEN ROLL ON ROSE 6x45ML
11218,2025-W17,7.0,Unknown,MUM 4 WOMEN ROLL ON ROSE 6x45ML
11219,2025-W07,3.0,Unknown,MUM 4 WOMEN ROLL ON SPORT 6x45ML
11219,2025-W08,1.0,Unknown,MUM 4 WOMEN ROLL ON SPORT 6x45ML
11220,2025-W07,3.0,Unknown,MUM 4 WOMEN ROLL ON FRESH MUSK 6x45ML
11220,2025-W08,1.0,Unknown,MUM 4 WOMEN ROLL ON FRESH MUSK 6x45ML
11220,2025-W16,6.0,Unknown,MUM 4 WOMEN ROLL ON FRESH MUSK 6x45ML
11220,2025-W17,21.0,Unknown,MUM 4 WOMEN ROLL ON FRESH MUSK 6x45ML
11225,2025-W06,14.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W07,6.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W08,10.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W09,4.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W14,2.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W15,4.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W16,405.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W17,2.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W18,2.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W20,12.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W21,14.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W22,2.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W23,2.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W24,4.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W25,6.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11225,2025-W26,18.0,Unknown,NIVEA BODY LOTION INTENSIVE MOISTURISIN 6X400ML
11226,2025-W06,14.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W07,7.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W08,10.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W09,4.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W14,815.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W15,20.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W16,24.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W17,22.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W18,14.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W19,1.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W20,60.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W21,39.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W22,6.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W24,6.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W25,4.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11226,2025-W26,10.0,Unknown,NIVEA BODY LOTION COCOA BUTTER 6X400ML
11227,2025-W06,14.0,Unknown,NIVEA BODY LOTION COCONUT + MONOI OIL 6X400ML
11227,2025-W07,6.0,Unknown,NIVEA BODY LOTION COCONUT + MONOI OIL 6X400ML
11227,2025-W08,10.0,Unknown,NIVEA BODY LOTION COCONUT + MONOI OIL 6X400ML
11227,2025-W09,4.0,Unknown,NIVEA BODY LOTION COCONUT + MONOI OIL 6X400ML
11227,2025-W14,3.0,Unknown,NIVEA BODY LOTION COCONUT + MONOI OIL 6X400ML
11227,2025-W15,586.0,Unknown,NIVEA BODY LOTION COCONUT + MONOI OIL 6X400ML
11227,2025-W18,233.0,Unknown,NIVEA BODY LOTION COCONUT + MONOI OIL 6X400ML
11227,2025-W20,1.0,Unknown,NIVEA BODY LOTION COCONUT + MONOI OIL 6X400ML
11227,2025-W21,16.0,Unknown,NIVEA BODY LOTION COCONUT + MONOI OIL 6X400ML
11227,2025-W22,2.0,Unknown,NIVEA BODY LOTION COCONUT + MONOI OIL 6X400ML
11227,2025-W24,6.0,Unknown,NIVEA BODY LOTION COCONUT + MONOI OIL 6X400ML
11227,2025-W25,6.0,Unknown,NIVEA BODY LOTION COCONUT + MONOI OIL 6X400ML
11227,2025-W26,10.0,Unknown,NIVEA BODY LOTION COCONUT + MONOI OIL 6X400ML
11228,2025-W06,2.0,Unknown,NIVEA MEN BODY LOTION REVITALISING 6X400ML
11228,2025-W07,5.0,Unknown,NIVEA MEN BODY LOTION REVITALISING 6X400ML
11228,2025-W08,4.0,Unknown,NIVEA MEN BODY LOTION REVITALISING 6X400ML
11228,2025-W12,135.0,Unknown,NIVEA MEN BODY LOTION REVITALISING 6X400ML
11228,2025-W13,58.0,Unknown,NIVEA MEN BODY LOTION REVITALISING 6X400ML
11229,2025-W06,16.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W07,7.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W08,10.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W09,4.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W14,12.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W15,51.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W16,20.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W17,46.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W18,29.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W19,13.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W20,23.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W21,19.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W22,9.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W24,8.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W25,10.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11229,2025-W26,14.0,Unknown,NIVEA MEN BODY LOTION MAXIMUM HYDRATION 6X400ML
11230,2025-W06,16.0,Unknown,NIVEA MEN BODY LOTION COOL KICK 6X400ML
11230,2025-W07,45.0,Unknown,NIVEA MEN BODY LOTION COOL KICK 6X400ML
11230,2025-W08,23.0,Unknown,NIVEA MEN BODY LOTION COOL KICK 6X400ML
11230,2025-W09,4.0,Unknown,NIVEA MEN BODY LOTION COOL KICK 6X400ML
11230,2025-W12,118.0,Unknown,NIVEA MEN BODY LOTION COOL KICK 6X400ML
11230,2025-W13,66.0,Unknown,NIVEA MEN BODY LOTION COOL KICK 6X400ML
11231,2025-W06,16.0,Unknown,NIVEA MEN BODY LOTION ALL SEASONS MOISTURE 6X400ML
11231,2025-W07,33.0,Unknown,NIVEA MEN BODY LOTION ALL SEASONS MOISTURE 6X400ML
11231,2025-W08,18.0,Unknown,NIVEA MEN BODY LOTION ALL SEASONS MOISTURE 6X400ML
11231,2025-W09,4.0,Unknown,NIVEA MEN BODY LOTION ALL SEASONS MOISTURE 6X400ML
11231,2025-W14,20.0,Unknown,NIVEA MEN BODY LOTION ALL SEASONS MOISTURE 6X400ML
11231,2025-W15,20.0,Unknown,NIVEA MEN BODY LOTION ALL SEASONS MOISTURE 6X400ML
11231,2025-W16,104.0,Unknown,NIVEA MEN BODY LOTION ALL SEASONS MOISTURE 6X400ML
11231,2025-W17,43.0,Unknown,NIVEA MEN BODY LOTION ALL SEASONS MOISTURE 6X400ML
11231,2025-W18,464.0,Unknown,NIVEA MEN BODY LOTION ALL SEASONS MOISTURE 6X400ML
11231,2025-W19,20.0,Unknown,NIVEA MEN BODY LOTION ALL SEASONS MOISTURE 6X400ML
11231,2025-W20,71.0,Unknown,NIVEA MEN BODY LOTION ALL SEASONS MOISTURE 6X400ML
11231,2025-W21,59.0,Unknown,NIVEA MEN BODY LOTION ALL SEASONS MOISTURE 6X400ML
