customer_id,customer_name,region_name,date,period,quantity,revenue,num_orders
317,ELWAK TRADING,Gauteng,2025-10-16,H2,1474,109605.6,1
317,ELWAK TRADING,Gauteng,2025-10-21,H2,98,8880.45,1
317,ELWAK TRADING,Gauteng,2025-10-22,H2,25,1798.0,1
317,ELWAK TRADING,Gauteng,2025-11-05,H2,995,98117.45,1
317,ELWAK TRADING,Gauteng,2025-11-15,H2,747,123224.62,1
317,ELWAK TRADING,Gauteng,2025-11-21,H2,7547,173185.16999999998,1
317,ELWAK TRADING,Gauteng,2025-11-22,H2,2051,55294.55,1
317,ELWAK TRADING,Gauteng,2025-12-12,H2,30,8432.0,1
317,ELWAK TRADING,Gauteng,2025-12-17,H2,486,40824.0,1
317,ELWAK TRADING,Gauteng,2025-12-19,H2,440,157872.0,1
317,ELWAK TRADING,Gauteng,2025-12-20,H2,121,72358.0,1
318,DENENPINE PTY LTD,Hardware,2025-07-14,H2,282,129700.0,3
318,DENENPINE PTY LTD,Hardware,2025-07-15,H2,697,58650.0,1
318,DENENPINE PTY LTD,Hardware,2025-07-16,H2,1394,124100.0,2
318,DENENPINE PTY LTD,Hardware,2025-07-18,H2,2091,186830.0,3
318,DENENPINE PTY LTD,Hardware,2025-07-21,H2,1394,122740.0,2
318,DENENPINE PTY LTD,Hardware,2025-07-22,H2,697,64090.0,1
318,DENENPINE PTY LTD,Hardware,2025-07-30,H2,697,58650.0,1
318,DENENPINE PTY LTD,Hardware,2025-08-01,H2,697,58650.0,1
318,DENENPINE PTY LTD,Hardware,2025-08-27,H2,282,129700.0,3
318,DENENPINE PTY LTD,Hardware,2025-08-29,H2,2091,182750.0,3
318,DENENPINE PTY LTD,Hardware,2025-09-01,H2,697,58650.0,1
318,DENENPINE PTY LTD,Hardware,2025-09-19,H2,2091,186830.0,3
318,DENENPINE PTY LTD,Hardware,2025-09-22,H2,1394,122740.0,2
318,DENENPINE PTY LTD,Hardware,2025-09-23,H2,697,64090.0,1
318,DENENPINE PTY LTD,Hardware,2025-09-30,H2,697,58650.0,1
318,DENENPINE PTY LTD,Hardware,2025-10-01,H2,697,58650.0,1
318,DENENPINE PTY LTD,Hardware,2025-10-15,H2,697,58650.0,1
